SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
324500,Halswell West,Canterbury,Maori,150,Masked,Masked,113,60,>95%,>95%,53%
324500,Halswell West,Canterbury,Pacific Peoples,52,48,48,31,18,92%,92%,58%
324600,Shirley East,Canterbury,Maori,197,182,179,105,56,92%,91%,53%
324600,Shirley East,Canterbury,Pacific Peoples,47,Masked,Masked,26,16,>95%,>95%,62%
324800,St Albans East,Canterbury,Maori,207,181,177,118,75,87%,86%,64%
324800,St Albans East,Canterbury,Pacific Peoples,69,Masked,Masked,46,19,>95%,>95%,41%
325000,Hillmorton,Canterbury,Maori,176,Masked,Masked,114,71,>95%,>95%,62%
325000,Hillmorton,Canterbury,Pacific Peoples,76,Masked,Masked,57,29,>95%,>95%,51%
325100,Parklands,Canterbury,Maori,432,Masked,401,236,136,>95%,93%,58%
325100,Parklands,Canterbury,Pacific Peoples,106,100,97,58,27,94%,92%,47%
325200,Riccarton East,Canterbury,Maori,51,Masked,Masked,34,19,>95%,>95%,56%
325300,Edgeware,Canterbury,Maori,288,263,254,165,89,91%,88%,54%
325300,Edgeware,Canterbury,Pacific Peoples,80,68,66,44,23,85%,82%,52%
325400,Aidanfield,Canterbury,Maori,98,90,90,67,54,92%,92%,81%
325400,Aidanfield,Canterbury,Pacific Peoples,52,Masked,Masked,38,25,>95%,>95%,66%
325600,Burwood,Canterbury,Maori,352,323,314,178,106,92%,89%,60%
325600,Burwood,Canterbury,Pacific Peoples,83,Masked,Masked,61,37,>95%,>95%,61%
325700,Christchurch Central-West,Canterbury,Maori,105,98,94,68,30,93%,90%,44%
325800,Christchurch Central-North,Canterbury,Maori,192,174,170,111,69,91%,89%,62%
325800,Christchurch Central-North,Canterbury,Pacific Peoples,53,46,46,28,17,87%,87%,61%
325900,Richmond North (Christchurch City),Canterbury,Maori,203,187,173,104,53,92%,85%,51%
325900,Richmond North (Christchurch City),Canterbury,Pacific Peoples,60,51,46,28,15,85%,77%,54%
326000,Waimairi Beach,Canterbury,Maori,69,Masked,Masked,43,30,>95%,>95%,70%
326100,Addington West,Canterbury,Maori,198,175,171,108,62,88%,86%,57%
326100,Addington West,Canterbury,Pacific Peoples,93,Masked,Masked,65,32,>95%,>95%,49%
326300,Oaklands East,Canterbury,Maori,214,198,194,118,64,93%,91%,54%
326300,Oaklands East,Canterbury,Pacific Peoples,71,64,63,35,17,90%,89%,49%
326500,Dallington,Canterbury,Maori,233,216,203,114,54,93%,87%,47%
326500,Dallington,Canterbury,Pacific Peoples,77,Masked,Masked,50,27,>95%,>95%,54%
326700,Hoon Hay West,Canterbury,Maori,383,Masked,348,189,98,>95%,91%,52%
326700,Hoon Hay West,Canterbury,Pacific Peoples,384,Masked,352,220,107,>95%,92%,49%
326800,Richmond South (Christchurch City),Canterbury,Maori,212,200,193,121,62,94%,91%,51%
326800,Richmond South (Christchurch City),Canterbury,Pacific Peoples,63,Masked,58,35,19,>95%,92%,54%
326900,Spreydon West,Canterbury,Maori,269,247,239,161,91,92%,89%,57%
326900,Spreydon West,Canterbury,Pacific Peoples,67,62,60,34,17,93%,90%,50%
327000,Christchurch Central-East,Canterbury,Maori,214,Masked,Masked,131,76,>95%,>95%,58%
327000,Christchurch Central-East,Canterbury,Pacific Peoples,60,53,49,39,23,88%,82%,59%
327100,Christchurch Central-South,Canterbury,Maori,56,Masked,Masked,34,18,>95%,>95%,53%
327200,North Beach,Canterbury,Maori,461,427,417,237,140,93%,90%,59%
327200,North Beach,Canterbury,Pacific Peoples,99,89,88,60,33,90%,89%,55%
327300,Halswell North,Canterbury,Maori,76,Masked,Masked,53,32,>95%,>95%,60%
327400,Addington East,Canterbury,Maori,275,253,241,151,77,92%,88%,51%
327400,Addington East,Canterbury,Pacific Peoples,98,92,91,70,35,94%,93%,50%
327500,Avondale (Christchurch City),Canterbury,Maori,265,244,238,134,80,92%,90%,60%
327500,Avondale (Christchurch City),Canterbury,Pacific Peoples,119,109,104,77,34,92%,87%,44%
327600,Spreydon North,Canterbury,Maori,348,319,310,189,113,92%,89%,60%
327600,Spreydon North,Canterbury,Pacific Peoples,112,Masked,Masked,82,30,>95%,>95%,37%
327700,Hoon Hay East,Canterbury,Maori,202,190,185,125,67,94%,92%,54%
327700,Hoon Hay East,Canterbury,Pacific Peoples,77,Masked,Masked,61,35,>95%,>95%,57%
327800,Avonside,Canterbury,Maori,230,209,193,102,48,91%,84%,47%
327800,Avonside,Canterbury,Pacific Peoples,98,90,87,50,17,92%,89%,34%
327900,Linwood West,Canterbury,Maori,526,435,406,220,105,83%,77%,48%
327900,Linwood West,Canterbury,Pacific Peoples,240,Masked,Masked,172,89,>95%,>95%,52%
328000,Halswell South,Canterbury,Maori,123,115,114,81,53,93%,93%,65%
328200,Spreydon South,Canterbury,Maori,171,160,157,87,52,94%,92%,60%
328200,Spreydon South,Canterbury,Pacific Peoples,45,Masked,Masked,32,16,>95%,>95%,50%
328300,Rawhiti ,Canterbury,Maori,321,298,283,163,77,93%,88%,47%
328300,Rawhiti ,Canterbury,Pacific Peoples,98,Masked,Masked,59,39,>95%,>95%,66%
328400,Wainoni,Canterbury,Maori,434,390,380,200,111,90%,88%,56%
328400,Wainoni,Canterbury,Pacific Peoples,176,155,151,86,48,88%,86%,56%
328500,Linwood North,Canterbury,Maori,400,360,333,193,92,90%,83%,48%
328500,Linwood North,Canterbury,Pacific Peoples,142,Masked,Masked,90,42,>95%,>95%,47%
328600,Aranui,Canterbury,Maori,972,830,788,350,151,85%,81%,43%
328600,Aranui,Canterbury,Pacific Peoples,511,468,447,294,148,92%,87%,50%
328700,Sydenham West,Canterbury,Maori,101,93,91,60,35,92%,90%,58%
328900,Phillipstown,Canterbury,Maori,491,461,438,205,89,94%,89%,43%
328900,Phillipstown,Canterbury,Pacific Peoples,234,Masked,218,153,78,>95%,93%,51%
329100,Somerfield East,Canterbury,Maori,191,Masked,180,111,70,>95%,94%,63%
329100,Somerfield East,Canterbury,Pacific Peoples,44,40,37,26,12,91%,84%,46%
329200,Somerfield West,Canterbury,Maori,144,Masked,Masked,100,54,>95%,>95%,54%
329300,Linwood East,Canterbury,Maori,317,293,283,172,82,92%,89%,48%
329300,Linwood East,Canterbury,Pacific Peoples,138,Masked,Masked,99,61,>95%,>95%,62%
329400,Sydenham North,Canterbury,Maori,177,161,154,78,39,91%,87%,50%
329400,Sydenham North,Canterbury,Pacific Peoples,68,63,63,42,28,93%,93%,67%
329500,Hoon Hay South,Canterbury,Maori,83,Masked,Masked,51,38,>95%,>95%,75%
329500,Hoon Hay South,Canterbury,Pacific Peoples,48,Masked,Masked,33,20,>95%,>95%,61%
329600,Charleston (Christchurch City),Canterbury,Maori,177,160,146,78,42,90%,82%,54%
329600,Charleston (Christchurch City),Canterbury,Pacific Peoples,63,Masked,55,30,8,>95%,87%,27%
329700,Sydenham South,Canterbury,Maori,165,153,147,86,49,93%,89%,57%
329700,Sydenham South,Canterbury,Pacific Peoples,61,57,57,42,21,93%,93%,50%
329800,Bexley,Canterbury,Maori,483,415,398,203,93,86%,82%,46%
329800,Bexley,Canterbury,Pacific Peoples,214,Masked,Masked,126,71,>95%,>95%,56%
329900,Waltham,Canterbury,Maori,161,151,146,78,42,94%,91%,54%
329900,Waltham,Canterbury,Pacific Peoples,82,Masked,Masked,59,37,>95%,>95%,63%
330000,Westmorland,Canterbury,Maori,88,Masked,Masked,65,41,>95%,>95%,63%
330100,Woolston North,Canterbury,Maori,430,408,381,200,98,95%,89%,49%
330100,Woolston North,Canterbury,Pacific Peoples,175,165,160,103,53,94%,91%,51%
330200,New Brighton,Canterbury,Maori,324,294,282,189,111,91%,87%,59%
330200,New Brighton,Canterbury,Pacific Peoples,78,69,67,46,29,88%,86%,63%
330300,Cashmere West,Canterbury,Maori,96,Masked,Masked,64,43,>95%,>95%,67%
330400,Bromley South,Canterbury,Maori,392,Masked,354,206,115,>95%,90%,56%
330400,Bromley South,Canterbury,Pacific Peoples,228,Masked,216,146,83,>95%,95%,57%
330500,Ensors,Canterbury,Maori,223,201,193,112,55,90%,87%,49%
330500,Ensors,Canterbury,Pacific Peoples,81,Masked,76,44,24,>95%,94%,55%
330600,Beckenham,Canterbury,Maori,83,Masked,Masked,66,43,>95%,>95%,65%
330800,St Martins,Canterbury,Maori,161,140,135,83,47,87%,84%,57%
330800,St Martins,Canterbury,Pacific Peoples,44,39,39,22,15,89%,89%,68%
330900,Opawa,Canterbury,Maori,74,67,66,44,30,91%,89%,68%
331000,Woolston West,Canterbury,Maori,165,155,146,67,29,94%,88%,43%
331000,Woolston West,Canterbury,Pacific Peoples,52,48,47,35,10,92%,90%,29%
331100,Woolston East,Canterbury,Maori,329,305,293,174,87,93%,89%,50%
331100,Woolston East,Canterbury,Pacific Peoples,211,Masked,Masked,152,90,>95%,>95%,59%
331200,Huntsbury,Canterbury,Maori,89,Masked,Masked,69,38,>95%,>95%,55%
331300,Cashmere East,Canterbury,Maori,105,Masked,Masked,75,48,>95%,>95%,64%
331400,Hillsborough (Christchurch City),Canterbury,Maori,149,Masked,Masked,80,57,>95%,>95%,71%
331500,Woolston South,Canterbury,Maori,45,Masked,42,26,19,>95%,93%,73%
331700,South New Brighton,Canterbury,Maori,323,294,278,171,103,91%,86%,60%
331700,South New Brighton,Canterbury,Pacific Peoples,51,Masked,Masked,28,15,>95%,>95%,54%
331800,Brookhaven-Ferrymead,Canterbury,Maori,89,Masked,Masked,47,25,>95%,>95%,53%
331800,Brookhaven-Ferrymead,Canterbury,Pacific Peoples,57,Masked,Masked,47,19,>95%,>95%,40%
331900,Heathcote Valley,Canterbury,Maori,116,Masked,Masked,76,51,>95%,>95%,67%
332000,Mount Pleasant,Canterbury,Maori,103,Masked,Masked,73,51,>95%,>95%,70%
332100,Redcliffs,Canterbury,Maori,85,79,78,66,41,93%,92%,62%
332400,Clifton Hill,Canterbury,Maori,48,Masked,Masked,33,26,>95%,>95%,79%
332500,Lyttelton,Canterbury,Maori,261,Masked,Masked,178,109,>95%,>95%,61%
332700,Sumner,Canterbury,Maori,122,Masked,Masked,83,59,>95%,>95%,71%
332900,Diamond Harbour,Canterbury,Maori,53,Masked,49,35,21,>95%,92%,60%
333100,Banks Peninsula South,Canterbury,Maori,80,75,71,48,25,94%,89%,52%
333200,Eastern Bays-Banks Peninsula,Canterbury,Maori,50,Masked,Masked,36,26,>95%,>95%,72%
333300,Akaroa Harbour,Canterbury,Maori,46,41,39,30,16,89%,85%,53%
333500,Akaroa,Canterbury,Maori,43,33,33,27,19,77%,77%,70%
333700,Torlesse,Canterbury,Maori,73,Masked,68,43,26,>95%,93%,60%
333800,Glenroy-Hororata,Canterbury,Maori,52,Masked,49,37,15,>95%,94%,41%
333900,Glentunnel,Canterbury,Maori,41,38,36,19,12,93%,88%,63%
334000,Darfield,Canterbury,Maori,109,Masked,103,73,44,>95%,94%,60%
334200,Bankside,Canterbury,Maori,61,54,53,31,13,89%,87%,42%
334300,Charing Cross,Canterbury,Maori,45,Masked,Masked,24,9,>95%,>95%,38%
334400,Halkett,Canterbury,Maori,47,44,44,29,17,94%,94%,59%
334500,Newtons Road,Canterbury,Maori,168,157,152,100,53,93%,90%,53%
334600,West Melton,Canterbury,Maori,80,Masked,Masked,59,35,>95%,>95%,59%
334700,Burnham Camp,Canterbury,Maori,96,Masked,Masked,89,59,>95%,>95%,66%
334900,Rolleston North West,Canterbury,Maori,225,Masked,Masked,150,95,>95%,>95%,63%
334900,Rolleston North West,Canterbury,Pacific Peoples,75,Masked,Masked,54,27,>95%,>95%,50%
335000,Springston,Canterbury,Maori,101,95,94,53,34,94%,93%,64%
335100,Rolleston Central,Canterbury,Maori,201,Masked,Masked,136,80,>95%,>95%,59%
335100,Rolleston Central,Canterbury,Pacific Peoples,61,Masked,Masked,42,21,>95%,>95%,50%
335200,Rolleston North East,Canterbury,Maori,291,Masked,Masked,183,97,>95%,>95%,53%
335200,Rolleston North East,Canterbury,Pacific Peoples,78,Masked,Masked,66,28,>95%,>95%,42%
335300,Rolleston South West,Canterbury,Maori,225,Masked,Masked,147,81,>95%,>95%,55%
335300,Rolleston South West,Canterbury,Pacific Peoples,55,Masked,Masked,40,25,>95%,>95%,62%
335400,Southbridge,Canterbury,Maori,157,143,141,90,40,91%,90%,44%
335500,Rolleston South East,Canterbury,Maori,388,Masked,Masked,269,126,>95%,>95%,47%
335500,Rolleston South East,Canterbury,Pacific Peoples,182,Masked,172,118,45,>95%,95%,38%
335600,Trents,Canterbury,Maori,83,77,75,47,31,93%,90%,66%
335700,Prebbleton,Canterbury,Maori,133,Masked,Masked,102,72,>95%,>95%,71%
335800,Irwell,Canterbury,Maori,79,Masked,72,45,21,>95%,91%,47%
335900,Ladbrooks,Canterbury,Maori,69,Masked,Masked,54,39,>95%,>95%,72%
336000,Lincoln West,Canterbury,Maori,144,Masked,Masked,101,59,>95%,>95%,58%
336000,Lincoln West,Canterbury,Pacific Peoples,42,33,33,26,8,79%,79%,31%
336100,Lincoln East,Canterbury,Maori,159,Masked,Masked,111,70,>95%,>95%,63%
336200,Leeston,Canterbury,Maori,147,Masked,Masked,77,46,>95%,>95%,60%
336300,Tai Tapu,Canterbury,Maori,56,Masked,Masked,47,31,>95%,>95%,66%
336700,Cairnbrae,Canterbury,Maori,40,Masked,Masked,23,12,>95%,>95%,52%
336800,Ashburton Forks,Canterbury,Maori,62,54,51,30,14,87%,82%,47%
336900,Methven,Canterbury,Maori,81,Masked,Masked,51,29,>95%,>95%,57%
337000,Ealing-Lowcliffe,Canterbury,Maori,73,67,66,38,20,92%,90%,53%
337100,Eiffelton,Canterbury,Maori,78,Masked,71,40,14,>95%,91%,35%
337200,Chertsey,Canterbury,Maori,79,Masked,Masked,33,16,>95%,>95%,48%
337300,Winchmore-Wakanui,Canterbury,Maori,48,Masked,42,27,13,>95%,88%,48%
337400,Allenton North,Canterbury,Maori,116,103,96,53,22,89%,83%,42%
337400,Allenton North,Canterbury,Pacific Peoples,73,Masked,Masked,45,15,>95%,>95%,33%
337500,Allenton South,Canterbury,Maori,118,Masked,Masked,60,23,>95%,>95%,38%
337500,Allenton South,Canterbury,Pacific Peoples,91,Masked,Masked,61,12,>95%,>95%,20%
337600,Rakaia,Canterbury,Maori,113,102,98,56,30,90%,87%,54%
337600,Rakaia,Canterbury,Pacific Peoples,50,Masked,Masked,32,13,>95%,>95%,41%
337700,Ashburton North,Canterbury,Maori,46,40,38,26,10,87%,83%,38%
337800,Allenton East,Canterbury,Maori,88,82,77,49,23,93%,88%,47%
337800,Allenton East,Canterbury,Pacific Peoples,120,Masked,Masked,76,25,>95%,>95%,33%
337900,Tinwald North,Canterbury,Maori,61,Masked,57,34,15,>95%,93%,44%
338200,Tinwald South,Canterbury,Maori,146,135,128,83,33,92%,88%,40%
338200,Tinwald South,Canterbury,Pacific Peoples,88,Masked,Masked,58,20,>95%,>95%,34%
338300,Ashburton East,Canterbury,Maori,75,71,67,40,25,95%,89%,62%
338300,Ashburton East,Canterbury,Pacific Peoples,138,Masked,Masked,79,28,>95%,>95%,35%
338400,Netherby,Canterbury,Maori,184,160,146,76,37,87%,79%,49%
338400,Netherby,Canterbury,Pacific Peoples,197,Masked,Masked,129,42,>95%,>95%,33%
338500,Hampstead,Canterbury,Maori,217,Masked,205,110,53,>95%,94%,48%
338500,Hampstead,Canterbury,Pacific Peoples,287,Masked,267,162,54,>95%,93%,33%
338800,Levels Valley,South Canterbury,Maori,41,Masked,38,21,11,>95%,93%,52%
338900,Geraldine,South Canterbury,Maori,134,Masked,126,70,42,>95%,94%,60%
339000,Rangitata,South Canterbury,Maori,63,57,57,34,20,90%,90%,59%
339100,Waitohi (Timaru District),South Canterbury,Maori,107,92,89,66,44,86%,83%,67%
339200,Pleasant Point,South Canterbury,Maori,114,89,86,58,42,78%,75%,72%
339300,Temuka West,South Canterbury,Maori,194,175,166,106,67,90%,86%,63%
339400,Hadlow,South Canterbury,Maori,44,Masked,41,26,15,>95%,93%,58%
339500,Levels,South Canterbury,Maori,83,76,73,49,37,92%,88%,76%
339600,Temuka East,South Canterbury,Maori,216,200,187,100,57,93%,87%,57%
339800,Washdyke,South Canterbury,Maori,83,77,76,39,24,93%,92%,62%
339900,Fairview,South Canterbury,Maori,86,78,76,39,20,91%,88%,51%
340000,Gleniti South,South Canterbury,Maori,66,61,61,39,28,92%,92%,72%
340100,Glenwood,South Canterbury,Maori,127,Masked,115,73,35,>95%,91%,48%
340100,Glenwood,South Canterbury,Pacific Peoples,49,45,45,32,14,92%,92%,44%
340200,Marchwiel West,South Canterbury,Maori,103,85,80,48,27,83%,78%,56%
340300,Marchwiel East,South Canterbury,Maori,139,124,118,57,27,89%,85%,47%
340300,Marchwiel East,South Canterbury,Pacific Peoples,64,Masked,Masked,54,21,>95%,>95%,39%
340400,Highfield North,South Canterbury,Maori,102,87,84,61,36,85%,82%,59%
340500,Highfield South,South Canterbury,Maori,64,Masked,Masked,32,14,>95%,>95%,44%
340600,Waimataitai-Maori Hill,South Canterbury,Maori,149,129,125,86,56,87%,84%,65%
340600,Waimataitai-Maori Hill,South Canterbury,Pacific Peoples,48,Masked,Masked,38,11,>95%,>95%,29%
340700,Fraser Park,South Canterbury,Maori,157,145,134,92,52,92%,85%,57%
340700,Fraser Park,South Canterbury,Pacific Peoples,50,Masked,Masked,40,17,>95%,>95%,42%
340800,Seaview,South Canterbury,Maori,173,Masked,155,82,42,>95%,90%,51%
340800,Seaview,South Canterbury,Pacific Peoples,63,Masked,Masked,41,10,>95%,>95%,24%
341000,Watlington,South Canterbury,Maori,190,176,163,95,52,93%,86%,55%
341000,Watlington,South Canterbury,Pacific Peoples,52,Masked,Masked,40,20,>95%,>95%,50%
341100,Timaru Central,South Canterbury,Maori,47,43,42,23,13,91%,89%,57%
341300,Parkside,South Canterbury,Maori,186,170,163,103,60,91%,88%,58%
341300,Parkside,South Canterbury,Pacific Peoples,64,59,56,39,14,92%,88%,36%
341400,Kensington (Timaru District),South Canterbury,Maori,122,108,100,55,28,89%,82%,51%
341800,Twizel,South Canterbury,Maori,91,Masked,85,46,22,>95%,93%,48%
341900,Opua (Mackenzie District),South Canterbury,Maori,46,35,33,19,8,76%,72%,42%
342000,Fairlie,South Canterbury,Maori,48,Masked,44,21,10,>95%,92%,48%
342400,Makikihi-Willowbridge,South Canterbury,Maori,43,36,32,21,10,84%,74%,48%
342600,Morven-Glenavy-Ikawai,South Canterbury,Maori,53,44,44,30,13,83%,83%,43%
342700,Waimate West,South Canterbury,Maori,66,55,51,32,18,83%,77%,56%
342800,Waimate East,South Canterbury,Maori,83,Masked,76,48,30,>95%,92%,62%
343000,Chatham Islands,Canterbury,Maori,136,128,126,111,85,94%,93%,77%
343300,Danseys Pass,Southern,Maori,59,56,50,30,12,95%,85%,40%
343400,Ngapara,Southern,Maori,63,Masked,Masked,27,11,>95%,>95%,41%
343500,Lower Waitaki,Southern,Maori,47,37,35,27,17,79%,74%,63%
343600,Waihemo,Southern,Maori,85,78,75,54,32,92%,88%,59%
343700,Maheno,Southern,Maori,88,69,67,40,25,78%,76%,62%
343800,Weston,Southern,Maori,49,Masked,Masked,31,18,>95%,>95%,58%
343900,Oamaru North Milner Park,Southern,Maori,156,135,130,74,45,87%,83%,61%
343900,Oamaru North Milner Park,Southern,Pacific Peoples,148,Masked,Masked,101,61,>95%,>95%,60%
344000,Oamaru North Orana Park,Southern,Maori,170,157,151,88,47,92%,89%,53%
344000,Oamaru North Orana Park,Southern,Pacific Peoples,184,Masked,Masked,118,51,>95%,>95%,43%
344100,Oamaru Gardens,Southern,Maori,58,52,52,36,18,90%,90%,50%
344200,Glen Warren,Southern,Maori,107,96,93,59,33,90%,87%,56%
344200,Glen Warren,Southern,Pacific Peoples,118,98,95,57,18,83%,81%,32%
344300,Holmes Hill,Southern,Maori,58,Masked,55,38,19,>95%,95%,50%
344500,South Hill,Southern,Maori,152,141,137,87,43,93%,90%,49%
344500,South Hill,Southern,Pacific Peoples,67,Masked,Masked,44,26,>95%,>95%,59%
344700,Palmerston,Southern,Maori,94,76,73,39,28,81%,78%,72%
344800,Lindis-Nevis Valleys,Southern,Maori,94,Masked,89,53,30,>95%,95%,57%
344900,Cromwell West,Southern,Maori,201,Masked,187,123,65,>95%,93%,53%
344900,Cromwell West,Southern,Pacific Peoples,73,Masked,Masked,80,27,>95%,>95%,34%
345000,Cromwell East,Southern,Maori,144,134,130,75,39,93%,90%,52%
345000,Cromwell East,Southern,Pacific Peoples,42,Masked,Masked,38,9,>95%,>95%,24%
345100,Manuherikia-Ida Valleys,Southern,Maori,57,49,46,28,14,86%,81%,50%
345300,Dunstan-Galloway,Southern,Maori,89,Masked,84,55,36,>95%,94%,65%
345400,Clyde,Southern,Maori,54,Masked,Masked,41,27,>95%,>95%,66%
345500,Alexandra North,Southern,Maori,241,223,216,123,78,93%,90%,63%
345600,Alexandra South,Southern,Maori,152,140,134,85,58,92%,88%,68%
345700,Maniototo,Southern,Maori,118,108,102,62,39,92%,86%,63%
345800,Teviot Valley,Southern,Maori,150,117,109,63,35,78%,73%,56%
346600,Wanaka Waterfront,Southern,Maori,58,51,50,37,21,88%,86%,57%
346700,Wanaka North,Southern,Maori,119,Masked,Masked,78,33,>95%,>95%,42%
346800,Wanaka West,Southern,Maori,45,35,35,28,15,78%,78%,54%
346900,Albert Town,Southern,Maori,80,Masked,Masked,56,25,>95%,>95%,45%
347100,Lake Hawea,Southern,Maori,77,65,62,43,13,84%,81%,30%
347200,Upper Clutha Valley,Southern,Maori,50,44,42,28,14,88%,84%,50%
347400,Arthurs Point,Southern,Maori,46,Masked,Masked,26,17,>95%,>95%,65%
347500,Wakatipu Basin,Southern,Maori,60,Masked,57,40,28,>95%,95%,70%
347700,Warren Park,Southern,Maori,44,40,40,23,15,91%,91%,65%
347800,Sunshine Bay-Fernhill,Southern,Maori,128,112,110,69,34,88%,86%,49%
347900,Arrowtown,Southern,Maori,95,Masked,Masked,64,38,>95%,>95%,59%
348300,Frankton Arm,Southern,Maori,68,60,60,45,24,88%,88%,53%
348400,Frankton,Southern,Maori,113,107,103,71,45,95%,91%,63%
348400,Frankton,Southern,Pacific Peoples,46,Masked,Masked,34,14,>95%,>95%,41%
348600,Kelvin Heights,Southern,Maori,42,37,35,22,16,88%,83%,73%
348700,Shotover Country,Southern,Maori,147,Masked,Masked,97,52,>95%,>95%,54%
348700,Shotover Country,Southern,Pacific Peoples,56,Masked,Masked,50,29,>95%,>95%,58%
348800,Lake Hayes Estate,Southern,Maori,116,Masked,Masked,80,49,>95%,>95%,61%
348900,Jacks Point,Southern,Maori,58,Masked,Masked,44,26,>95%,>95%,59%
349100,Bucklands Crossing,Southern,Maori,130,114,111,86,62,88%,85%,72%
349200,Waikouaiti,Southern,Maori,89,73,69,45,25,82%,78%,56%
349300,Momona,Southern,Maori,105,Masked,98,72,42,>95%,93%,58%
349400,Taieri,Southern,Maori,61,57,57,33,22,93%,93%,67%
349600,Mount Cargill,Southern,Maori,105,Masked,98,63,43,>95%,93%,68%
349700,Bush Road,Southern,Maori,99,Masked,93,53,31,>95%,94%,58%
349800,Mosgiel East,Southern,Maori,119,Masked,Masked,83,52,>95%,>95%,63%
349900,Mosgiel Central,Southern,Maori,94,Masked,Masked,76,54,>95%,>95%,71%
350000,Seddon Park,Southern,Maori,168,Masked,152,95,62,>95%,90%,65%
350000,Seddon Park,Southern,Pacific Peoples,49,46,44,31,17,94%,90%,55%
350200,Saddle Hill-Chain Hills,Southern,Maori,42,Masked,Masked,27,16,>95%,>95%,59%
350300,East Taieri,Southern,Maori,93,Masked,Masked,69,52,>95%,>95%,75%
350400,Halfway Bush,Southern,Maori,103,Masked,97,63,35,>95%,94%,56%
350400,Halfway Bush,Southern,Pacific Peoples,51,Masked,48,37,17,>95%,94%,46%
350500,Helensburgh,Southern,Maori,49,Masked,45,35,24,>95%,92%,69%
350600,Glenleith,Southern,Maori,60,Masked,57,40,27,>95%,95%,68%
350600,Glenleith,Southern,Pacific Peoples,40,Masked,Masked,28,21,>95%,>95%,75%
350700,Fairfield (Dunedin City),Southern,Maori,117,Masked,Masked,91,63,>95%,>95%,69%
350900,Brockville,Southern,Maori,237,223,206,106,61,94%,87%,58%
350900,Brockville,Southern,Pacific Peoples,98,Masked,Masked,75,41,>95%,>95%,55%
351000,Wakari,Southern,Maori,256,Masked,Masked,159,97,>95%,>95%,61%
351000,Wakari,Southern,Pacific Peoples,96,Masked,Masked,67,42,>95%,>95%,63%
351100,Abbotsford,Southern,Maori,148,Masked,140,100,66,>95%,95%,66%
351100,Abbotsford,Southern,Pacific Peoples,41,Masked,Masked,28,19,>95%,>95%,68%
351200,Brighton,Southern,Maori,101,Masked,94,52,28,>95%,93%,54%
351300,Pine Hill-Dalmore,Southern,Maori,174,165,160,115,64,95%,92%,56%
351300,Pine Hill-Dalmore,Southern,Pacific Peoples,58,Masked,Masked,33,24,>95%,>95%,73%
