SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
326900,Spreydon West,Canterbury,Pacific Peoples,66,62,60,34,12,94%,91%,35%
327000,Christchurch Central-East,Canterbury,Maori,212,Masked,Masked,124,55,>95%,>95%,44%
327000,Christchurch Central-East,Canterbury,Pacific Peoples,62,54,51,39,11,87%,82%,28%
327100,Christchurch Central-South,Canterbury,Maori,56,Masked,51,29,11,>95%,91%,38%
327200,North Beach,Canterbury,Maori,459,422,411,225,115,92%,90%,51%
327200,North Beach,Canterbury,Pacific Peoples,99,89,88,55,25,90%,89%,45%
327300,Halswell North,Canterbury,Maori,78,Masked,Masked,54,30,>95%,>95%,56%
327400,Addington East,Canterbury,Maori,271,248,235,140,61,92%,87%,44%
327400,Addington East,Canterbury,Pacific Peoples,98,90,90,68,27,92%,92%,40%
327500,Avondale (Christchurch City),Canterbury,Maori,264,242,237,132,61,92%,90%,46%
327500,Avondale (Christchurch City),Canterbury,Pacific Peoples,120,110,102,75,31,92%,85%,41%
327600,Spreydon North,Canterbury,Maori,348,318,309,179,87,91%,89%,49%
327600,Spreydon North,Canterbury,Pacific Peoples,110,Masked,Masked,73,23,>95%,>95%,32%
327700,Hoon Hay East,Canterbury,Maori,202,190,184,120,59,94%,91%,49%
327700,Hoon Hay East,Canterbury,Pacific Peoples,77,Masked,Masked,60,26,>95%,>95%,43%
327800,Avonside,Canterbury,Maori,225,204,188,94,32,91%,84%,34%
327800,Avonside,Canterbury,Pacific Peoples,96,89,84,43,13,93%,88%,30%
327900,Linwood West,Canterbury,Maori,528,435,402,203,80,82%,76%,39%
327900,Linwood West,Canterbury,Pacific Peoples,240,Masked,Masked,167,66,>95%,>95%,40%
328000,Halswell South,Canterbury,Maori,121,113,112,78,44,93%,93%,56%
328200,Spreydon South,Canterbury,Maori,171,158,155,84,43,92%,91%,51%
328200,Spreydon South,Canterbury,Pacific Peoples,45,Masked,Masked,32,12,>95%,>95%,38%
328300,Rawhiti ,Canterbury,Maori,322,295,280,147,55,92%,87%,37%
328300,Rawhiti ,Canterbury,Pacific Peoples,99,Masked,Masked,58,34,>95%,>95%,59%
328400,Wainoni,Canterbury,Maori,435,388,374,187,99,89%,86%,53%
328400,Wainoni,Canterbury,Pacific Peoples,176,155,150,84,34,88%,85%,40%
328500,Linwood North,Canterbury,Maori,398,357,330,180,74,90%,83%,41%
328500,Linwood North,Canterbury,Pacific Peoples,145,Masked,Masked,87,33,>95%,>95%,38%
328600,Aranui,Canterbury,Maori,970,825,772,319,119,85%,80%,37%
328600,Aranui,Canterbury,Pacific Peoples,514,466,447,289,119,91%,87%,41%
328700,Sydenham West,Canterbury,Maori,102,92,91,55,31,90%,89%,56%
328900,Phillipstown,Canterbury,Maori,492,458,435,178,68,93%,88%,38%
328900,Phillipstown,Canterbury,Pacific Peoples,235,Masked,219,145,66,>95%,93%,46%
329100,Somerfield East,Canterbury,Maori,189,Masked,177,103,55,>95%,94%,53%
329100,Somerfield East,Canterbury,Pacific Peoples,44,40,37,26,8,91%,84%,31%
329200,Somerfield West,Canterbury,Maori,145,Masked,136,93,42,>95%,94%,45%
329300,Linwood East,Canterbury,Maori,317,290,279,162,74,91%,88%,46%
329300,Linwood East,Canterbury,Pacific Peoples,140,Masked,Masked,93,43,>95%,>95%,46%
329400,Sydenham North,Canterbury,Maori,176,157,149,71,27,89%,85%,38%
329400,Sydenham North,Canterbury,Pacific Peoples,69,64,64,42,21,93%,93%,50%
329500,Hoon Hay South,Canterbury,Maori,83,Masked,Masked,50,31,>95%,>95%,62%
329500,Hoon Hay South,Canterbury,Pacific Peoples,48,Masked,Masked,32,16,>95%,>95%,50%
329600,Charleston (Christchurch City),Canterbury,Maori,180,160,147,73,34,89%,82%,47%
329600,Charleston (Christchurch City),Canterbury,Pacific Peoples,62,Masked,54,29,6,>95%,87%,21%
329700,Sydenham South,Canterbury,Maori,165,152,145,83,37,92%,88%,45%
329700,Sydenham South,Canterbury,Pacific Peoples,61,55,55,39,16,90%,90%,41%
329800,Bexley,Canterbury,Maori,486,415,395,196,77,85%,81%,39%
329800,Bexley,Canterbury,Pacific Peoples,214,Masked,Masked,123,63,>95%,>95%,51%
329900,Waltham,Canterbury,Maori,163,148,144,73,31,91%,88%,42%
329900,Waltham,Canterbury,Pacific Peoples,82,Masked,Masked,59,27,>95%,>95%,46%
330000,Westmorland,Canterbury,Maori,89,Masked,Masked,62,38,>95%,>95%,61%
330100,Woolston North,Canterbury,Maori,431,407,379,187,87,94%,88%,47%
330100,Woolston North,Canterbury,Pacific Peoples,174,164,159,101,40,94%,91%,40%
330200,New Brighton,Canterbury,Maori,323,293,277,180,89,91%,86%,49%
330200,New Brighton,Canterbury,Pacific Peoples,78,69,67,46,20,88%,86%,43%
330300,Cashmere West,Canterbury,Maori,96,Masked,Masked,64,35,>95%,>95%,55%
330400,Bromley South,Canterbury,Maori,396,Masked,355,192,96,>95%,90%,50%
330400,Bromley South,Canterbury,Pacific Peoples,226,Masked,Masked,143,75,>95%,>95%,52%
330500,Ensors,Canterbury,Maori,223,201,193,106,48,90%,87%,45%
330500,Ensors,Canterbury,Pacific Peoples,81,Masked,76,43,14,>95%,94%,33%
330600,Beckenham,Canterbury,Maori,82,Masked,Masked,63,32,>95%,>95%,51%
330800,St Martins,Canterbury,Maori,162,141,134,80,40,87%,83%,50%
330800,St Martins,Canterbury,Pacific Peoples,43,38,37,21,13,88%,86%,62%
330900,Opawa,Canterbury,Maori,75,68,67,44,24,91%,89%,55%
331000,Woolston West,Canterbury,Maori,164,154,142,59,16,94%,87%,27%
331000,Woolston West,Canterbury,Pacific Peoples,52,47,47,31,9,90%,90%,29%
331100,Woolston East,Canterbury,Maori,332,306,292,158,65,92%,88%,41%
331100,Woolston East,Canterbury,Pacific Peoples,213,Masked,Masked,144,83,>95%,>95%,58%
331200,Huntsbury,Canterbury,Maori,90,Masked,Masked,69,34,>95%,>95%,49%
331300,Cashmere East,Canterbury,Maori,106,Masked,100,70,43,>95%,94%,61%
331400,Hillsborough (Christchurch City),Canterbury,Maori,149,Masked,Masked,79,49,>95%,>95%,62%
331500,Woolston South,Canterbury,Maori,45,Masked,42,25,13,>95%,93%,52%
331700,South New Brighton,Canterbury,Maori,323,292,277,157,86,90%,86%,55%
331700,South New Brighton,Canterbury,Pacific Peoples,50,Masked,Masked,28,13,>95%,>95%,46%
331800,Brookhaven-Ferrymead,Canterbury,Maori,89,Masked,Masked,46,20,>95%,>95%,43%
331800,Brookhaven-Ferrymead,Canterbury,Pacific Peoples,56,Masked,Masked,40,17,>95%,>95%,42%
331900,Heathcote Valley,Canterbury,Maori,116,Masked,Masked,74,43,>95%,>95%,58%
332000,Mount Pleasant,Canterbury,Maori,104,Masked,Masked,72,43,>95%,>95%,60%
332100,Redcliffs,Canterbury,Maori,84,78,77,62,35,93%,92%,56%
332400,Clifton Hill,Canterbury,Maori,46,Masked,Masked,32,20,>95%,>95%,62%
332500,Lyttelton,Canterbury,Maori,260,Masked,Masked,170,93,>95%,>95%,55%
332700,Sumner,Canterbury,Maori,121,Masked,Masked,80,48,>95%,>95%,60%
332900,Diamond Harbour,Canterbury,Maori,53,Masked,49,33,18,>95%,92%,55%
333100,Banks Peninsula South,Canterbury,Maori,78,71,70,46,22,91%,90%,48%
333200,Eastern Bays-Banks Peninsula,Canterbury,Maori,50,Masked,Masked,35,20,>95%,>95%,57%
333300,Akaroa Harbour,Canterbury,Maori,47,41,40,30,14,87%,85%,47%
333500,Akaroa,Canterbury,Maori,43,33,33,27,14,77%,77%,52%
333700,Torlesse,Canterbury,Maori,73,Masked,67,41,20,>95%,92%,49%
333800,Glenroy-Hororata,Canterbury,Maori,51,Masked,48,34,10,>95%,94%,29%
333900,Glentunnel,Canterbury,Maori,41,38,36,19,10,93%,88%,53%
334000,Darfield,Canterbury,Maori,109,Masked,102,67,35,>95%,94%,52%
334200,Bankside,Canterbury,Maori,61,53,52,29,7,87%,85%,24%
334300,Charing Cross,Canterbury,Maori,45,Masked,Masked,21,8,>95%,>95%,38%
334400,Halkett,Canterbury,Maori,49,46,46,26,12,94%,94%,46%
334500,Newtons Road,Canterbury,Maori,167,153,148,95,42,92%,89%,44%
334600,West Melton,Canterbury,Maori,77,Masked,Masked,57,29,>95%,>95%,51%
334700,Burnham Camp,Canterbury,Maori,96,Masked,Masked,89,54,>95%,>95%,61%
334900,Rolleston North West,Canterbury,Maori,226,Masked,Masked,144,65,>95%,>95%,45%
334900,Rolleston North West,Canterbury,Pacific Peoples,75,Masked,Masked,50,19,>95%,>95%,38%
335000,Springston,Canterbury,Maori,103,Masked,96,53,28,>95%,93%,53%
335100,Rolleston Central,Canterbury,Maori,202,Masked,Masked,133,62,>95%,>95%,47%
335100,Rolleston Central,Canterbury,Pacific Peoples,61,Masked,Masked,41,18,>95%,>95%,44%
335200,Rolleston North East,Canterbury,Maori,294,Masked,Masked,177,80,>95%,>95%,45%
335200,Rolleston North East,Canterbury,Pacific Peoples,77,Masked,Masked,63,21,>95%,>95%,33%
335300,Rolleston South West,Canterbury,Maori,225,Masked,Masked,135,60,>95%,>95%,44%
335300,Rolleston South West,Canterbury,Pacific Peoples,55,Masked,Masked,34,21,>95%,>95%,62%
335400,Southbridge,Canterbury,Maori,156,141,139,83,26,90%,89%,31%
335500,Rolleston South East,Canterbury,Maori,382,Masked,Masked,255,102,>95%,>95%,40%
335500,Rolleston South East,Canterbury,Pacific Peoples,181,Masked,171,111,36,>95%,94%,32%
335600,Trents,Canterbury,Maori,83,78,75,47,20,94%,90%,43%
335700,Prebbleton,Canterbury,Maori,134,Masked,Masked,101,63,>95%,>95%,62%
335800,Irwell,Canterbury,Maori,79,Masked,72,44,16,>95%,91%,36%
335900,Ladbrooks,Canterbury,Maori,69,Masked,Masked,53,38,>95%,>95%,72%
336000,Lincoln West,Canterbury,Maori,146,Masked,Masked,99,51,>95%,>95%,52%
336000,Lincoln West,Canterbury,Pacific Peoples,42,33,33,24,7,79%,79%,29%
336100,Lincoln East,Canterbury,Maori,156,Masked,Masked,102,55,>95%,>95%,54%
336200,Leeston,Canterbury,Maori,147,Masked,138,74,36,>95%,94%,49%
336300,Tai Tapu,Canterbury,Maori,56,Masked,Masked,46,27,>95%,>95%,59%
336800,Ashburton Forks,Canterbury,Maori,64,56,52,29,13,88%,81%,45%
336900,Methven,Canterbury,Maori,81,Masked,Masked,49,25,>95%,>95%,51%
337000,Ealing-Lowcliffe,Canterbury,Maori,73,66,64,34,11,90%,88%,32%
337100,Eiffelton,Canterbury,Maori,78,73,69,36,12,94%,88%,33%
337200,Chertsey,Canterbury,Maori,79,Masked,Masked,31,12,>95%,>95%,39%
337300,Winchmore-Wakanui,Canterbury,Maori,46,Masked,41,25,11,>95%,89%,44%
337400,Allenton North,Canterbury,Maori,115,104,96,51,18,90%,83%,35%
337400,Allenton North,Canterbury,Pacific Peoples,68,Masked,Masked,36,10,>95%,>95%,28%
337500,Allenton South,Canterbury,Maori,119,Masked,111,57,14,>95%,93%,25%
337500,Allenton South,Canterbury,Pacific Peoples,90,Masked,84,57,8,>95%,93%,14%
337600,Rakaia,Canterbury,Maori,112,101,95,53,24,90%,85%,45%
337600,Rakaia,Canterbury,Pacific Peoples,51,Masked,Masked,30,10,>95%,>95%,33%
337700,Ashburton North,Canterbury,Maori,46,40,37,25,8,87%,80%,32%
337800,Allenton East,Canterbury,Maori,87,81,75,42,18,93%,86%,43%
337800,Allenton East,Canterbury,Pacific Peoples,121,Masked,113,70,22,>95%,93%,31%
337900,Tinwald North,Canterbury,Maori,59,Masked,56,30,12,>95%,95%,40%
338200,Tinwald South,Canterbury,Maori,147,134,127,76,30,91%,86%,39%
338200,Tinwald South,Canterbury,Pacific Peoples,87,Masked,Masked,56,17,>95%,>95%,30%
338300,Ashburton East,Canterbury,Maori,77,73,69,39,20,95%,90%,51%
338300,Ashburton East,Canterbury,Pacific Peoples,141,Masked,132,76,24,>95%,94%,32%
338400,Netherby,Canterbury,Maori,186,161,147,70,30,87%,79%,43%
338400,Netherby,Canterbury,Pacific Peoples,195,Masked,185,113,34,>95%,95%,30%
338500,Hampstead,Canterbury,Maori,217,Masked,204,98,40,>95%,94%,41%
338500,Hampstead,Canterbury,Pacific Peoples,284,269,262,158,39,95%,92%,25%
338800,Levels Valley,South Canterbury,Maori,41,Masked,38,19,11,>95%,93%,58%
338900,Geraldine,South Canterbury,Maori,133,Masked,123,68,30,>95%,92%,44%
339000,Rangitata,South Canterbury,Maori,62,55,54,31,18,89%,87%,58%
339100,Waitohi (Timaru District),South Canterbury,Maori,107,91,88,64,38,85%,82%,59%
339200,Pleasant Point,South Canterbury,Maori,114,89,86,56,35,78%,75%,62%
339300,Temuka West,South Canterbury,Maori,194,173,163,102,53,89%,84%,52%
339400,Hadlow,South Canterbury,Maori,43,Masked,40,25,12,>95%,93%,48%
339500,Levels,South Canterbury,Maori,82,73,71,49,31,89%,87%,63%
339600,Temuka East,South Canterbury,Maori,216,195,186,94,46,90%,86%,49%
339800,Washdyke,South Canterbury,Maori,83,77,76,36,22,93%,92%,61%
339900,Fairview,South Canterbury,Maori,88,79,75,37,19,90%,85%,51%
340000,Gleniti South,South Canterbury,Maori,66,61,61,39,23,92%,92%,59%
340100,Glenwood,South Canterbury,Maori,124,Masked,112,66,31,>95%,90%,47%
340100,Glenwood,South Canterbury,Pacific Peoples,49,45,45,31,6,92%,92%,19%
340200,Marchwiel West,South Canterbury,Maori,102,83,78,44,20,81%,76%,45%
340300,Marchwiel East,South Canterbury,Maori,140,124,117,52,22,89%,84%,42%
340300,Marchwiel East,South Canterbury,Pacific Peoples,64,Masked,Masked,54,12,>95%,>95%,22%
340400,Highfield North,South Canterbury,Maori,101,86,83,58,32,85%,82%,55%
340500,Highfield South,South Canterbury,Maori,65,Masked,Masked,32,12,>95%,>95%,38%
340600,Waimataitai-Maori Hill,South Canterbury,Maori,149,129,124,84,49,87%,83%,58%
340600,Waimataitai-Maori Hill,South Canterbury,Pacific Peoples,49,Masked,Masked,36,8,>95%,>95%,22%
340700,Fraser Park,South Canterbury,Maori,157,144,133,92,43,92%,85%,47%
340700,Fraser Park,South Canterbury,Pacific Peoples,49,Masked,Masked,37,14,>95%,>95%,38%
340800,Seaview,South Canterbury,Maori,173,162,151,75,37,94%,87%,49%
340800,Seaview,South Canterbury,Pacific Peoples,63,Masked,Masked,39,6,>95%,>95%,15%
341000,Watlington,South Canterbury,Maori,191,174,165,91,39,91%,86%,43%
341000,Watlington,South Canterbury,Pacific Peoples,51,Masked,Masked,39,12,>95%,>95%,31%
341100,Timaru Central,South Canterbury,Maori,47,43,42,22,11,91%,89%,50%
341300,Parkside,South Canterbury,Maori,186,170,163,100,55,91%,88%,55%
341300,Parkside,South Canterbury,Pacific Peoples,64,58,55,34,13,91%,86%,38%
341400,Kensington (Timaru District),South Canterbury,Maori,120,106,96,52,22,88%,80%,42%
341800,Twizel,South Canterbury,Maori,92,Masked,85,42,19,>95%,92%,45%
341900,Opua (Mackenzie District),South Canterbury,Maori,46,35,33,19,8,76%,72%,42%
342000,Fairlie,South Canterbury,Maori,48,45,43,19,9,94%,90%,47%
342400,Makikihi-Willowbridge,South Canterbury,Maori,43,36,32,20,6,84%,74%,30%
342600,Morven-Glenavy-Ikawai,South Canterbury,Maori,54,45,45,29,10,83%,83%,34%
342700,Waimate West,South Canterbury,Maori,66,54,51,30,14,82%,77%,47%
342800,Waimate East,South Canterbury,Maori,83,Masked,76,44,24,>95%,92%,55%
343000,Chatham Islands,Canterbury,Maori,133,122,121,107,72,92%,91%,67%
343300,Danseys Pass,Southern,Maori,59,56,50,28,11,95%,85%,39%
343400,Ngapara,Southern,Maori,62,58,56,26,9,94%,90%,35%
343500,Lower Waitaki,Southern,Maori,47,36,34,26,12,77%,72%,46%
343600,Waihemo,Southern,Maori,85,77,74,54,26,91%,87%,48%
343700,Maheno,Southern,Maori,88,69,67,39,22,78%,76%,56%
343800,Weston,Southern,Maori,50,Masked,Masked,31,16,>95%,>95%,52%
343900,Oamaru North Milner Park,Southern,Maori,157,134,126,73,35,85%,80%,48%
343900,Oamaru North Milner Park,Southern,Pacific Peoples,148,Masked,Masked,99,51,>95%,>95%,52%
344000,Oamaru North Orana Park,Southern,Maori,170,154,148,79,32,91%,87%,41%
344000,Oamaru North Orana Park,Southern,Pacific Peoples,184,Masked,Masked,113,29,>95%,>95%,26%
344100,Oamaru Gardens,Southern,Maori,58,52,51,33,15,90%,88%,45%
344200,Glen Warren,Southern,Maori,107,95,91,54,29,89%,85%,54%
344200,Glen Warren,Southern,Pacific Peoples,118,98,94,52,10,83%,80%,19%
344300,Holmes Hill,Southern,Maori,58,Masked,55,38,13,>95%,95%,34%
344500,South Hill,Southern,Maori,154,141,134,81,30,92%,87%,37%
344500,South Hill,Southern,Pacific Peoples,67,Masked,Masked,44,19,>95%,>95%,43%
344700,Palmerston,Southern,Maori,95,75,71,37,22,79%,75%,59%
344800,Lindis-Nevis Valleys,Southern,Maori,94,Masked,88,53,26,>95%,94%,49%
344900,Cromwell West,Southern,Maori,200,189,185,118,56,94%,92%,47%
344900,Cromwell West,Southern,Pacific Peoples,73,Masked,Masked,66,10,>95%,>95%,15%
345000,Cromwell East,Southern,Maori,144,132,129,71,27,92%,90%,38%
345000,Cromwell East,Southern,Pacific Peoples,42,Masked,Masked,32,6,>95%,>95%,19%
345100,Manuherikia-Ida Valleys,Southern,Maori,57,49,45,28,11,86%,79%,39%
345300,Dunstan-Galloway,Southern,Maori,90,Masked,85,53,31,>95%,94%,58%
345400,Clyde,Southern,Maori,55,Masked,Masked,40,27,>95%,>95%,68%
345500,Alexandra North,Southern,Maori,240,220,213,117,67,92%,89%,57%
345600,Alexandra South,Southern,Maori,151,137,132,82,49,91%,87%,60%
345700,Maniototo,Southern,Maori,118,106,101,59,31,90%,86%,53%
345800,Teviot Valley,Southern,Maori,151,115,109,60,31,76%,72%,52%
346600,Wanaka Waterfront,Southern,Maori,56,49,48,36,17,88%,86%,47%
346700,Wanaka North,Southern,Maori,117,Masked,Masked,73,28,>95%,>95%,38%
346800,Wanaka West,Southern,Maori,45,35,35,27,12,78%,78%,44%
346900,Albert Town,Southern,Maori,80,Masked,Masked,55,20,>95%,>95%,36%
347100,Lake Hawea,Southern,Maori,78,66,63,43,7,85%,81%,16%
347200,Upper Clutha Valley,Southern,Maori,51,44,42,27,10,86%,82%,37%
347400,Arthurs Point,Southern,Maori,46,Masked,Masked,26,9,>95%,>95%,35%
347500,Wakatipu Basin,Southern,Maori,60,Masked,57,40,22,>95%,95%,55%
347700,Warren Park,Southern,Maori,43,38,38,20,9,88%,88%,45%
347800,Sunshine Bay-Fernhill,Southern,Maori,129,113,111,68,23,88%,86%,34%
347900,Arrowtown,Southern,Maori,95,Masked,89,60,35,>95%,94%,58%
348300,Frankton Arm,Southern,Maori,67,59,59,44,19,88%,88%,43%
348400,Frankton,Southern,Maori,115,108,104,68,37,94%,90%,54%
348400,Frankton,Southern,Pacific Peoples,45,Masked,Masked,33,11,>95%,>95%,33%
348600,Kelvin Heights,Southern,Maori,40,35,33,19,13,88%,82%,68%
348700,Shotover Country,Southern,Maori,147,Masked,139,93,40,>95%,95%,43%
348700,Shotover Country,Southern,Pacific Peoples,57,Masked,Masked,50,25,>95%,>95%,50%
348800,Lake Hayes Estate,Southern,Maori,118,Masked,Masked,75,34,>95%,>95%,45%
348900,Jacks Point,Southern,Maori,58,Masked,55,41,19,>95%,95%,46%
349100,Bucklands Crossing,Southern,Maori,129,111,109,86,53,86%,84%,62%
349200,Waikouaiti,Southern,Maori,92,74,69,41,21,80%,75%,51%
349300,Momona,Southern,Maori,103,97,95,68,33,94%,92%,49%
349400,Taieri,Southern,Maori,62,57,57,32,18,92%,92%,56%
349600,Mount Cargill,Southern,Maori,104,Masked,97,60,37,>95%,93%,62%
349700,Bush Road,Southern,Maori,98,Masked,91,46,25,>95%,93%,54%
349800,Mosgiel East,Southern,Maori,118,Masked,Masked,76,47,>95%,>95%,62%
349900,Mosgiel Central,Southern,Maori,95,Masked,Masked,73,46,>95%,>95%,63%
350000,Seddon Park,Southern,Maori,168,Masked,150,92,45,>95%,89%,49%
350000,Seddon Park,Southern,Pacific Peoples,49,45,44,29,14,92%,90%,48%
350100,Wingatui,Southern,Maori,40,Masked,Masked,26,14,>95%,>95%,54%
350200,Saddle Hill-Chain Hills,Southern,Maori,41,Masked,Masked,26,12,>95%,>95%,46%
350300,East Taieri,Southern,Maori,93,Masked,Masked,68,42,>95%,>95%,62%
350400,Halfway Bush,Southern,Maori,105,Masked,96,64,29,>95%,91%,45%
350400,Halfway Bush,Southern,Pacific Peoples,51,Masked,48,36,13,>95%,94%,36%
350500,Helensburgh,Southern,Maori,49,Masked,45,35,21,>95%,92%,60%
350600,Glenleith,Southern,Maori,60,Masked,55,37,17,>95%,92%,46%
350600,Glenleith,Southern,Pacific Peoples,41,Masked,Masked,29,20,>95%,>95%,69%
350700,Fairfield (Dunedin City),Southern,Maori,118,Masked,Masked,90,55,>95%,>95%,61%
350900,Brockville,Southern,Maori,239,222,206,101,44,93%,86%,44%
350900,Brockville,Southern,Pacific Peoples,98,Masked,Masked,72,35,>95%,>95%,49%
351000,Wakari,Southern,Maori,257,Masked,242,154,72,>95%,94%,47%
351000,Wakari,Southern,Pacific Peoples,96,Masked,90,66,27,>95%,94%,41%
351100,Abbotsford,Southern,Maori,148,Masked,140,96,50,>95%,95%,52%
351100,Abbotsford,Southern,Pacific Peoples,41,Masked,Masked,26,12,>95%,>95%,46%
351200,Brighton,Southern,Maori,101,Masked,91,51,24,>95%,90%,47%
351300,Pine Hill-Dalmore,Southern,Maori,174,165,160,108,52,95%,92%,48%
351300,Pine Hill-Dalmore,Southern,Pacific Peoples,59,55,54,30,23,93%,92%,77%
351400,Kaikorai-Bradford,Southern,Maori,71,Masked,Masked,46,20,>95%,>95%,43%
351500,Maori Hill,Southern,Maori,105,Masked,Masked,70,40,>95%,>95%,57%
351600,Roslyn (Dunedin City),Southern,Maori,136,Masked,Masked,92,49,>95%,>95%,53%
351600,Roslyn (Dunedin City),Southern,Pacific Peoples,42,Masked,Masked,26,16,>95%,>95%,62%
351700,North East Valley Chingford,Southern,Maori,137,120,114,69,36,88%,83%,52%
351700,North East Valley Chingford,Southern,Pacific Peoples,49,Masked,Masked,35,17,>95%,>95%,49%
351800,Roseneath-Sawyers Bay,Southern,Maori,87,Masked,81,50,32,>95%,93%,64%
351900,Normanby ,Southern,Maori,76,Masked,Masked,47,26,>95%,>95%,55%
352000,North East Valley Knox,Southern,Maori,183,Masked,Masked,135,54,>95%,>95%,40%
352000,North East Valley Knox,Southern,Pacific Peoples,80,Masked,Masked,68,33,>95%,>95%,49%
352100,Belleknowes,Southern,Maori,108,101,101,73,43,94%,94%,59%
352200,Gardens (Dunedin City),Southern,Maori,230,Masked,Masked,187,63,>95%,>95%,34%
352200,Gardens (Dunedin City),Southern,Pacific Peoples,87,Masked,Masked,84,26,>95%,>95%,31%
352300,Kenmure,Southern,Maori,107,101,100,60,30,94%,93%,50%
352400,Campus West,Southern,Maori,87,Masked,Masked,73,29,>95%,>95%,40%
352400,Campus West,Southern,Pacific Peoples,58,Masked,Masked,53,24,>95%,>95%,45%
352500,Waldronville,Southern,Maori,74,Masked,Masked,45,24,>95%,>95%,53%
352600,Green Island,Southern,Maori,181,169,159,96,38,93%,88%,40%
352600,Green Island,Southern,Pacific Peoples,42,37,37,26,11,88%,88%,42%
352700,Port Chalmers,Southern,Maori,102,92,83,62,41,90%,81%,66%
352800,Royal Terrace,Southern,Maori,91,Masked,Masked,71,26,>95%,>95%,37%
352900,Arthur Street,Southern,Maori,110,104,101,78,38,95%,92%,49%
352900,Arthur Street,Southern,Pacific Peoples,60,54,54,36,15,90%,90%,42%
353000,Opoho,Southern,Maori,59,Masked,Masked,41,25,>95%,>95%,61%
353100,Campus North,Southern,Maori,173,Masked,Masked,154,51,>95%,>95%,33%
353100,Campus North,Southern,Pacific Peoples,119,Masked,Masked,103,32,>95%,>95%,31%
353200,Campus South,Southern,Maori,137,Masked,Masked,115,47,>95%,>95%,41%
353200,Campus South,Southern,Pacific Peoples,86,Masked,Masked,73,25,>95%,>95%,34%
353300,Mornington,Southern,Maori,222,203,199,122,53,91%,90%,43%
353300,Mornington,Southern,Pacific Peoples,89,Masked,Masked,63,24,>95%,>95%,38%
353400,Dunedin Central,Southern,Maori,175,165,160,121,59,94%,91%,49%
353400,Dunedin Central,Southern,Pacific Peoples,75,Masked,Masked,68,26,>95%,>95%,38%
353500,Maryhill,Southern,Maori,128,120,118,74,37,94%,92%,50%
353500,Maryhill,Southern,Pacific Peoples,79,Masked,Masked,54,28,>95%,>95%,52%
